FID,Sample_Dat,Sample_Tim,Time_Zone,Sample_Dep,Latitude,Longitude,County,Karenia_br,Temp___C_,Salinity,Proofed_,month,Segment,year
8515,8/30/1995,20:20:00,GMT,0.5,27.5394,-82.7427,Manatee,9333,30,32,Yes,8,LTB,1995
8516,8/30/1995,17:45:00,GMT,0.5,27.6212,-82.7135,Pinellas,16667,30,0,Yes,8,LTB,1995
8517,9/6/1995,18:15:00,GMT,0.5,27.5394,-82.7427,Manatee,2000,28.5,30,Yes,9,LTB,1995
8518,9/6/1995,15:40:00,GMT,0.5,27.6212,-82.7135,Pinellas,6667,29,31,Yes,9,LTB,1995
8519,9/6/1995,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,9,MTB,1995
8520,9/6/1995,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,9,MTB,1995
8521,9/6/1995,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,9,MTB,1995
8538,9/12/1995,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,9,MTB,1995
8539,9/12/1995,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,9,MTB,1995
8540,9/12/1995,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,9,MTB,1995
8541,9/12/1995,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,9,MTB,1995
8542,9/12/1995,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,9,MTB,1995
8551,9/13/1995,16:00:00,GMT,0.5,27.5394,-82.7427,Manatee,1070000,31,29,Yes,9,LTB,1995
8552,9/13/1995,13:15:00,GMT,0.5,27.5932,-82.6313,Manatee,0,30,0,Yes,9,LTB,1995
8553,9/13/1995,14:00:00,GMT,0.5,27.6133,-82.7391,Pinellas,5000,0,28,Yes,9,LTB,1995
8554,9/19/1995,NA,NA,0.5,27.5747,-82.7403,Hillsborough,0,0,0,Yes,9,LTB,1995
8555,9/19/1995,NA,NA,0.5,27.575,-82.6867,Manatee,0,0,0,Yes,9,LTB,1995
8556,9/19/1995,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,9,LTB,1995
8557,9/19/1995,NA,NA,0.5,27.605,-82.6903,Hillsborough,0,0,0,Yes,9,LTB,1995
8558,9/19/1995,NA,NA,0.5,27.6207,-82.5903,Manatee,0,0,0,Yes,9,LTB,1995
8559,9/19/1995,NA,NA,0.5,27.6217,-82.6373,Hillsborough,0,0,0,Yes,9,LTB,1995
8560,9/19/1995,NA,NA,0.5,27.6383,-82.6883,Hillsborough,0,0,0,Yes,9,LTB,1995
8561,9/19/1995,NA,NA,0.5,27.6522,-82.6688,Hillsborough,0,0,0,Yes,9,LTB,1995
8562,9/19/1995,NA,NA,0.5,27.6583,-82.592,Hillsborough,0,0,0,Yes,9,LTB,1995
8563,9/19/1995,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,9,MTB,1995
8564,9/19/1995,NA,NA,0.5,27.6932,-82.5432,Hillsborough,0,0,0,Yes,9,MTB,1995
8565,9/19/1995,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,9,MTB,1995
8566,9/19/1995,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,9,MTB,1995
8567,9/19/1995,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,9,MTB,1995
8568,9/19/1995,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,9,MTB,1995
8569,9/20/1995,13:45:00,GMT,0.5,27.5394,-82.7427,Manatee,0,29.5,30,Yes,9,LTB,1995
8570,9/20/1995,11:30:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,0,30,Yes,9,LTB,1995
8571,9/20/1995,10:50:00,GMT,0.5,27.633,-82.6653,Hillsborough,0,0,26,Yes,9,LTB,1995
8572,9/27/1995,17:00:00,GMT,0.5,27.5394,-82.7427,Manatee,137000,31,0,Yes,9,LTB,1995
8573,9/27/1995,14:10:00,GMT,0.5,27.5932,-82.6313,Manatee,333,31,0,Yes,9,LTB,1995
8574,9/28/1995,13:51:00,GMT,0.5,27.6212,-82.7135,Pinellas,667,31.5,0,Yes,9,LTB,1995
8575,10/3/1995,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,10,MTB,1995
8576,10/3/1995,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,10,MTB,1995
8577,10/3/1995,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,10,MTB,1995
8594,10/4/1995,NA,NA,0.5,27.5394,-82.7427,Manatee,0,31,32,Yes,10,LTB,1995
8595,10/4/1995,NA,NA,0.5,27.633,-82.6653,Hillsborough,0,31,32,Yes,10,LTB,1995
8596,10/10/1995,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,10,MTB,1995
8597,10/10/1995,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,10,MTB,1995
8598,10/10/1995,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,10,MTB,1995
8599,10/10/1995,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,10,MTB,1995
8600,10/10/1995,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,10,MTB,1995
8609,10/11/1995,13:23:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,29.5,28,Yes,10,LTB,1995
8610,10/12/1995,17:55:00,GMT,0.5,27.5394,-82.7427,Manatee,23300,30.5,0,Yes,10,LTB,1995
8611,10/12/1995,15:00:00,GMT,0.5,27.633,-82.6653,Hillsborough,0,29.5,0,Yes,10,LTB,1995
8612,10/17/1995,NA,NA,0.5,27.5747,-82.7403,Hillsborough,0,0,0,Yes,10,LTB,1995
8613,10/17/1995,NA,NA,0.5,27.575,-82.6867,Manatee,0,0,0,Yes,10,LTB,1995
8614,10/17/1995,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,10,LTB,1995
8615,10/17/1995,NA,NA,0.5,27.605,-82.6903,Hillsborough,0,0,0,Yes,10,LTB,1995
8616,10/17/1995,NA,NA,0.5,27.6207,-82.5903,Manatee,0,0,0,Yes,10,LTB,1995
8617,10/17/1995,NA,NA,0.5,27.6217,-82.6373,Hillsborough,0,0,0,Yes,10,LTB,1995
8618,10/17/1995,NA,NA,0.5,27.6383,-82.6883,Hillsborough,0,0,0,Yes,10,LTB,1995
8619,10/17/1995,NA,NA,0.5,27.6522,-82.6688,Hillsborough,0,0,0,Yes,10,LTB,1995
8620,10/17/1995,NA,NA,0.5,27.6583,-82.592,Hillsborough,0,0,0,Yes,10,LTB,1995
8621,10/17/1995,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,10,MTB,1995
8622,10/17/1995,NA,NA,0.5,27.6932,-82.5432,Hillsborough,0,0,0,Yes,10,MTB,1995
8623,10/17/1995,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,10,MTB,1995
8624,10/17/1995,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,10,MTB,1995
8625,10/17/1995,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,10,MTB,1995
8626,10/17/1995,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,10,MTB,1995
8627,10/19/1995,NA,NA,0.5,27.5394,-82.7427,Manatee,1300,27,28,Yes,10,LTB,1995
8628,10/19/1995,NA,NA,0.5,27.5932,-82.6313,Manatee,667,28,25,Yes,10,LTB,1995
8629,10/19/1995,NA,NA,0.5,27.6212,-82.7135,Pinellas,0,28,28,Yes,10,LTB,1995
8630,10/25/1995,16:00:00,GMT,0.5,27.5394,-82.7427,Manatee,0,27,29,Yes,10,LTB,1995
8631,10/25/1995,13:10:00,GMT,0.5,27.5932,-82.6313,Manatee,0,25.5,26,Yes,10,LTB,1995
8632,10/25/1995,13:50:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,26,28,Yes,10,LTB,1995
8633,11/1/1995,16:05:00,GMT,0.5,27.5394,-82.7427,Manatee,0,24.5,29,Yes,11,LTB,1995
8634,11/1/1995,12:05:00,GMT,0.5,27.5932,-82.6313,Manatee,0,24,27,Yes,11,LTB,1995
8635,11/1/1995,12:55:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,25,28,Yes,11,LTB,1995
8636,11/1/1995,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,11,MTB,1995
8637,11/1/1995,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,11,MTB,1995
8638,11/1/1995,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,11,MTB,1995
8655,11/7/1995,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,11,MTB,1995
8656,11/7/1995,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,11,MTB,1995
8657,11/7/1995,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,11,MTB,1995
8658,11/7/1995,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,11,MTB,1995
8659,11/7/1995,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,11,MTB,1995
8668,11/7/1995,NA,NA,0.5,27.5534,-82.739,Manatee,2000,31,0,Yes,11,LTB,1995
8669,11/14/1995,NA,NA,0.5,27.5747,-82.7403,Hillsborough,0,0,0,Yes,11,LTB,1995
8670,11/14/1995,NA,NA,0.5,27.575,-82.6867,Manatee,0,0,0,Yes,11,LTB,1995
8671,11/14/1995,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,11,LTB,1995
8672,11/14/1995,NA,NA,0.5,27.605,-82.6903,Hillsborough,0,0,0,Yes,11,LTB,1995
8673,11/14/1995,NA,NA,0.5,27.6207,-82.5903,Manatee,0,0,0,Yes,11,LTB,1995
8674,11/14/1995,NA,NA,0.5,27.6217,-82.6373,Hillsborough,0,0,0,Yes,11,LTB,1995
8675,11/14/1995,NA,NA,0.5,27.6383,-82.6883,Hillsborough,0,0,0,Yes,11,LTB,1995
8676,11/14/1995,NA,NA,0.5,27.6522,-82.6688,Hillsborough,0,0,0,Yes,11,LTB,1995
8677,11/14/1995,NA,NA,0.5,27.6583,-82.592,Hillsborough,0,0,0,Yes,11,LTB,1995
8678,11/14/1995,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,11,MTB,1995
8679,11/14/1995,NA,NA,0.5,27.6932,-82.5432,Hillsborough,0,0,0,Yes,11,MTB,1995
8680,11/14/1995,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,11,MTB,1995
8681,11/14/1995,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,11,MTB,1995
8682,11/14/1995,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,11,MTB,1995
8683,11/14/1995,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,11,MTB,1995
8684,11/15/1995,19:20:00,GMT,0.5,27.5394,-82.7427,Manatee,22000,19,28,Yes,11,LTB,1995
8685,11/15/1995,15:55:00,GMT,0.5,27.6212,-82.7135,Pinellas,1300,18.5,30,Yes,11,LTB,1995
8686,11/22/1995,17:05:00,GMT,0.5,27.5394,-82.7427,Manatee,333,18,28,Yes,11,LTB,1995
8687,11/22/1995,13:30:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,18.5,30,Yes,11,LTB,1995
8688,11/29/1995,17:25:00,GMT,0.5,27.5394,-82.7427,Manatee,0,22,32,Yes,11,LTB,1995
8689,11/29/1995,13:45:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,21,29,Yes,11,LTB,1995
8690,12/5/1995,16:35:00,GMT,0.5,27.5394,-82.7427,Manatee,0,16.5,28,Yes,12,LTB,1995
8691,12/5/1995,13:35:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,15,0,Yes,12,LTB,1995
8692,12/5/1995,12:55:00,GMT,0.5,27.633,-82.6653,Hillsborough,0,16.5,28,Yes,12,LTB,1995
8693,12/5/1995,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,12,MTB,1995
8694,12/5/1995,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,12,MTB,1995
8695,12/5/1995,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,12,MTB,1995
8712,12/6/1995,18:50:00,GMT,0.5,27.5394,-82.7427,Manatee,333,23,32,Yes,12,LTB,1995
8713,12/6/1995,15:10:00,GMT,0.5,27.6212,-82.7135,Pinellas,1300,21.5,30,Yes,12,LTB,1995
8714,12/6/1995,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,12,MTB,1995
8715,12/6/1995,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,12,MTB,1995
8716,12/6/1995,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,12,MTB,1995
8717,12/6/1995,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,12,MTB,1995
8718,12/6/1995,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,12,MTB,1995
8727,12/13/1995,15:15:00,GMT,0.5,27.5394,-82.7427,Manatee,0,17,28,Yes,12,LTB,1995
8728,12/13/1995,12:00:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,18.5,32,Yes,12,LTB,1995
8729,12/19/1995,NA,NA,0.5,27.5747,-82.7403,Hillsborough,0,0,0,Yes,12,LTB,1995
8730,12/19/1995,NA,NA,0.5,27.575,-82.6867,Manatee,0,0,0,Yes,12,LTB,1995
8731,12/19/1995,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,12,LTB,1995
8732,12/19/1995,NA,NA,0.5,27.605,-82.6903,Hillsborough,0,0,0,Yes,12,LTB,1995
8733,12/19/1995,NA,NA,0.5,27.6207,-82.5903,Manatee,0,0,0,Yes,12,LTB,1995
8734,12/19/1995,NA,NA,0.5,27.6217,-82.6373,Hillsborough,0,0,0,Yes,12,LTB,1995
8735,12/19/1995,NA,NA,0.5,27.6383,-82.6883,Hillsborough,0,0,0,Yes,12,LTB,1995
8736,12/19/1995,NA,NA,0.5,27.6522,-82.6688,Hillsborough,0,0,0,Yes,12,LTB,1995
8737,12/19/1995,NA,NA,0.5,27.6583,-82.592,Hillsborough,0,0,0,Yes,12,LTB,1995
8738,12/19/1995,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,12,MTB,1995
8739,12/19/1995,NA,NA,0.5,27.6932,-82.5432,Hillsborough,0,0,0,Yes,12,MTB,1995
8740,12/19/1995,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,12,MTB,1995
8741,12/19/1995,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,12,MTB,1995
8742,12/19/1995,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,12,MTB,1995
8743,12/19/1995,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,12,MTB,1995
8744,12/20/1995,16:00:00,GMT,0.5,27.5394,-82.7427,Manatee,0,18.5,33,Yes,12,LTB,1995
8745,12/20/1995,12:35:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,18,32,Yes,12,LTB,1995
8746,12/27/1995,16:30:00,GMT,0.5,27.5394,-82.7427,Manatee,0,13.5,32,Yes,12,LTB,1995
8747,12/27/1995,14:00:00,GMT,0.5,27.6212,-82.7135,Pinellas,0,14,32,Yes,12,LTB,1995
8748,1/10/1996,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,1,MTB,1996
8749,1/10/1996,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,1,MTB,1996
8750,1/10/1996,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,1,MTB,1996
8766,1/17/1996,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,1,MTB,1996
8767,1/17/1996,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,1,MTB,1996
8768,1/17/1996,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,1,MTB,1996
8769,1/17/1996,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,1,MTB,1996
8770,1/17/1996,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,1,MTB,1996
8780,1/30/1996,NA,NA,0.5,27.5747,-82.7403,Hillsborough,0,0,0,Yes,1,LTB,1996
8781,1/30/1996,NA,NA,0.5,27.575,-82.6867,Manatee,0,0,0,Yes,1,LTB,1996
8782,1/30/1996,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,1,LTB,1996
8783,1/30/1996,NA,NA,0.5,27.605,-82.6903,Hillsborough,0,0,0,Yes,1,LTB,1996
8784,1/30/1996,NA,NA,0.5,27.6207,-82.5903,Manatee,0,0,0,Yes,1,LTB,1996
8785,1/30/1996,NA,NA,0.5,27.6217,-82.6373,Hillsborough,0,0,0,Yes,1,LTB,1996
8786,1/30/1996,NA,NA,0.5,27.6383,-82.6883,Hillsborough,0,0,0,Yes,1,LTB,1996
8787,1/30/1996,NA,NA,0.5,27.6522,-82.6688,Hillsborough,0,0,0,Yes,1,LTB,1996
8788,1/30/1996,NA,NA,0.5,27.6583,-82.592,Hillsborough,0,0,0,Yes,1,LTB,1996
8789,1/30/1996,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,1,MTB,1996
8790,1/30/1996,NA,NA,0.5,27.6932,-82.5432,Hillsborough,0,0,0,Yes,1,MTB,1996
8791,1/30/1996,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,1,MTB,1996
8792,1/30/1996,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,1,MTB,1996
8793,1/30/1996,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,1,MTB,1996
8794,1/30/1996,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,1,MTB,1996
8795,1/31/1996,14:30:00,GMT,0.5,27.5394,-82.7427,Manatee,0,18,34.5,Yes,1,LTB,1996
8796,2/7/1996,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,2,MTB,1996
8797,2/7/1996,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,2,MTB,1996
8798,2/7/1996,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,2,MTB,1996
8814,2/8/1996,16:35:00,GMT,0.5,27.5394,-82.7427,Manatee,0,16.5,32,Yes,2,LTB,1996
8815,2/8/1996,13:07:00,GMT,0.5,27.6133,-82.7391,Pinellas,86700,16,32,Yes,2,LTB,1996
8816,2/12/1996,15:30:00,GMT,0.5,27.5394,-82.7427,Manatee,1333,15.5,31,Yes,2,LTB,1996
8817,2/13/1996,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,2,MTB,1996
8818,2/13/1996,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,2,MTB,1996
8819,2/13/1996,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,2,MTB,1996
8820,2/13/1996,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,2,MTB,1996
8821,2/13/1996,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,2,MTB,1996
8831,2/15/1996,13:30:00,GMT,0.5,27.5394,-82.7427,Manatee,70000,15.5,0,Yes,2,LTB,1996
8832,2/15/1996,09:50:00,GMT,0.5,27.6133,-82.7391,Pinellas,63000,15,0,Yes,2,LTB,1996
8833,2/22/1996,16:25:00,GMT,0.5,27.5394,-82.7427,Manatee,20000,18,32,Yes,2,LTB,1996
8834,2/22/1996,07:45:00,GMT,0.5,27.603,-82.7388,Hillsborough,126000,0,29,Yes,2,LTB,1996
8835,2/22/1996,16:15:00,GMT,0.6,27.603,-82.7389,Hillsborough,67000,15.55,32,Yes,2,LTB,1996
8836,2/22/1996,13:05:00,GMT,0.5,27.6133,-82.7391,Pinellas,330000,17,32,Yes,2,LTB,1996
8837,2/27/1996,NA,NA,0.5,27.5747,-82.7403,Hillsborough,30000,0,0,Yes,2,LTB,1996
8838,2/27/1996,NA,NA,0.5,27.575,-82.6867,Manatee,10000,0,0,Yes,2,LTB,1996
8839,2/27/1996,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,2,LTB,1996
8840,2/27/1996,NA,NA,0.5,27.605,-82.6903,Hillsborough,0,0,0,Yes,2,LTB,1996
8841,2/27/1996,NA,NA,0.5,27.6207,-82.5903,Manatee,0,0,0,Yes,2,LTB,1996
8842,2/27/1996,NA,NA,0.5,27.6217,-82.6373,Hillsborough,0,0,0,Yes,2,LTB,1996
8843,2/27/1996,NA,NA,0.5,27.6383,-82.6883,Hillsborough,0,0,0,Yes,2,LTB,1996
8844,2/27/1996,NA,NA,0.5,27.6522,-82.6688,Hillsborough,0,0,0,Yes,2,LTB,1996
8845,2/27/1996,NA,NA,0.5,27.6583,-82.592,Hillsborough,0,0,0,Yes,2,LTB,1996
8846,2/27/1996,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,2,MTB,1996
8847,2/27/1996,NA,NA,0.5,27.6932,-82.5432,Hillsborough,0,0,0,Yes,2,MTB,1996
8848,2/27/1996,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,2,MTB,1996
8849,2/27/1996,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,2,MTB,1996
8850,2/27/1996,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,2,MTB,1996
8851,2/27/1996,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,2,MTB,1996
8852,2/29/1996,15:00:00,GMT,0.5,27.5394,-82.7427,Manatee,183000,21.5,32,Yes,2,LTB,1996
8853,3/5/1996,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,3,MTB,1996
8854,3/5/1996,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,3,MTB,1996
8855,3/5/1996,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,3,MTB,1996
8871,3/6/1996,14:50:00,GMT,0.5,27.6133,-82.7391,Pinellas,110000,19.5,32,Yes,3,LTB,1996
8872,3/7/1996,18:06:00,GMT,0.5,27.5394,-82.7427,Manatee,43000,21,34,Yes,3,LTB,1996
8873,3/7/1996,14:32:00,GMT,0.5,27.633,-82.6653,Hillsborough,130000,20,32,Yes,3,LTB,1996
8874,3/13/1996,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,3,MTB,1996
8875,3/13/1996,NA,NA,0.5,27.7758,-82.5208,Hillsborough,0,0,0,Yes,3,MTB,1996
8876,3/13/1996,NA,NA,0.5,27.785,-82.4295,Hillsborough,0,0,0,Yes,3,MTB,1996
8877,3/13/1996,NA,NA,0.5,27.8063,-82.4428,Hillsborough,0,0,0,Yes,3,MTB,1996
8878,3/13/1996,NA,NA,0.5,27.8077,-82.4838,Hillsborough,0,0,0,Yes,3,MTB,1996
8888,3/14/1996,16:30:00,GMT,0.5,27.5394,-82.7427,Manatee,3000,16,33,Yes,3,LTB,1996
8889,3/14/1996,13:20:00,GMT,0.5,27.6133,-82.7391,Pinellas,7300,16,32,Yes,3,LTB,1996
8890,3/14/1996,12:35:00,GMT,0.5,27.633,-82.6653,Hillsborough,17700,15,30,Yes,3,LTB,1996
8891,3/20/1996,13:35:00,GMT,0.5,27.6133,-82.7391,Pinellas,1000,18,0,Yes,3,LTB,1996
8892,3/21/1996,16:20:00,GMT,0.5,27.5394,-82.7427,Manatee,24000,16,32,Yes,3,LTB,1996
8893,3/21/1996,12:30:00,GMT,0.5,27.633,-82.6653,Hillsborough,5700,16,32,Yes,3,LTB,1996
8894,3/26/1996,NA,NA,0.5,27.6391,-82.5587,Manatee,2300,0,29,Yes,3,LTB,1996
8895,3/26/1996,NA,NA,0.5,27.5747,-82.7403,Hillsborough,20000,0,0,Yes,3,LTB,1996
8896,3/26/1996,NA,NA,0.5,27.575,-82.6867,Manatee,20000,0,0,Yes,3,LTB,1996
8897,3/26/1996,NA,NA,0.5,27.5835,-82.6175,Manatee,0,0,0,Yes,3,LTB,1996
8898,3/26/1996,NA,NA,0.5,27.605,-82.6903,Hillsborough,50000,0,0,Yes,3,LTB,1996
8899,3/26/1996,NA,NA,0.5,27.6207,-82.5903,Manatee,20000,0,0,Yes,3,LTB,1996
8900,3/26/1996,NA,NA,0.5,27.6217,-82.6373,Hillsborough,30000,0,0,Yes,3,LTB,1996
8901,3/26/1996,NA,NA,0.5,27.6383,-82.6883,Hillsborough,10000,0,0,Yes,3,LTB,1996
8902,3/26/1996,NA,NA,0.5,27.6522,-82.6688,Hillsborough,20000,0,0,Yes,3,LTB,1996
8903,3/26/1996,NA,NA,0.5,27.6583,-82.592,Hillsborough,10000,0,0,Yes,3,LTB,1996
8904,3/26/1996,NA,NA,0.5,27.6677,-82.5507,Hillsborough,0,0,0,Yes,3,MTB,1996
8905,3/26/1996,NA,NA,0.5,27.6932,-82.5432,Hillsborough,10000,0,0,Yes,3,MTB,1996
8906,3/26/1996,NA,NA,0.5,27.7047,-82.6057,Pinellas,0,0,0,Yes,3,MTB,1996
8907,3/26/1996,NA,NA,0.5,27.7202,-82.5342,Hillsborough,0,0,0,Yes,3,MTB,1996
8908,3/26/1996,NA,NA,0.5,27.7383,-82.502,Hillsborough,0,0,0,Yes,3,MTB,1996
8909,3/26/1996,NA,NA,0.5,27.7505,-82.57,Pinellas,0,0,0,Yes,3,MTB,1996
8910,3/28/1996,16:30:00,GMT,0.5,27.5394,-82.7427,Manatee,26700,21.5,33,Yes,3,LTB,1996
8911,3/28/1996,13:15:00,GMT,0.5,27.6133,-82.7391,Pinellas,5000,20,32,Yes,3,LTB,1996
8912,3/28/1996,12:40:00,GMT,0.5,27.633,-82.6653,Hillsborough,210000,20.5,30,Yes,3,LTB,1996
8913,3/29/1996,NA,NA,2.1,27.6391,-82.5587,Manatee,0,0,28,Yes,3,LTB,1996
8914,3/29/1996,NA,NA,0.5,27.6391,-82.5587,Manatee,0,0,29,Yes,3,LTB,1996
8915,3/29/1996,NA,NA,5.2,27.6391,-82.5587,Manatee,0,0,28,Yes,3,LTB,1996
8916,4/2/1996,NA,NA,0.5,27.789,-82.5692,Pinellas,0,0,0,Yes,4,MTB,1996
8917,4/2/1996,NA,NA,0.5,27.8075,-82.5208,Hillsborough,0,0,0,Yes,4,MTB,1996
8918,4/2/1996,NA,NA,0.5,27.819,-82.5692,Pinellas,0,0,0,Yes,4,MTB,1996
8934,4/3/1996,11:50:00,GMT,0.5,27.6133,-82.7391,Pinellas,86700,20,32,Yes,4,LTB,1996
8935,4/3/1996,NA,NA,1,27.5394,-82.7427,Manatee,11000,0,0,Yes,4,LTB,1996
8936,4/3/1996,NA,NA,0.5,27.5394,-82.7427,Manatee,151000,0,0,Yes,4,LTB,1996
8937,4/4/1996,NA,NA,0.5,27.5394,-82.7427,Manatee,13700,21,0,Yes,4,LTB,1996
8938,4/4/1996,NA,NA,0.5,27.633,-82.6653,Hillsborough,60000,21,0,Yes,4,LTB,1996
8939,4/9/1996,NA,NA,0.5,27.7692,-82.4535,Hillsborough,0,0,0,Yes,4,MTB,1996
